gene_names;protein_names;ksmbr_number;kust_number;accession_number
KSMBR1_3609;hypothetical protein;KSMBR1_3609;kuste3666;A0A2C9CAI0
KSMBR1_3609;hypothetical protein;KSMBR1_3609;kuste4305;A0A2C9CAI0
KSMBR1_3609;hypothetical protein;KSMBR1_3609;kuste4491;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste2492;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste2649;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste3574;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste3666;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste4305;A0A2C9CAI0
KSMBR1_3853;hypothetical protein;KSMBR1_3853;kuste4491;A0A2C9CAI0
KSMBR1_0188;hypothetical protein;KSMBR1_0188;kuste3726;A0A2C9CAI1
KSMBR1_0258;hypothetical protein;KSMBR1_0258;kuste4358;A0A2C9CAI2
KSMBR1_0193;hypothetical protein;KSMBR1_0193;;A0A2C9CAI4
KSMBR1_0195;hypothetical protein;KSMBR1_0195;;A0A2C9CAI7
KSMBR1_0194;hypothetical protein;KSMBR1_0194;kuste3722;A0A2C9CAI8
KSMBR1_0199;hypothetical protein;KSMBR1_0199;kuste3714;A0A2C9CAI9
KSMBR1_0373;hypothetical protein;KSMBR1_0373;kuste4236;A0A2C9CAJ1
KSMBR1_0268;hypothetical protein;KSMBR1_0268;kuste4346;A0A2C9CAJ2
KSMBR1_0165;hypothetical protein;KSMBR1_0165;kuste3750;A0A2C9CAJ3
KSMBR1_0097;hypothetical protein;KSMBR1_0097;;A0A2C9CAJ5
mtfB_1;similar to mannosyltransferase B;KSMBR1_0383;kuste4222;A0A2C9CAK1
KSMBR1_0278;hypothetical protein;KSMBR1_0278;kuste4334;A0A2C9CAK7
KSMBR1_0219;hypothetical protein;KSMBR1_0219;;A0A2C9CAK9
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kustb0235;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste2619;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste2653;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste3249;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste3618;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste3624;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste4065;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste4485;A0A2C9CAL1
KSMBR1_0082;Hypothetical Protein;KSMBR1_0082;kuste4579;A0A2C9CAL1
KSMBR1_0187;hypothetical protein;KSMBR1_0187;;A0A2C9CAL2
KSMBR1_0118;hypothetical protein;KSMBR1_0118;kuste3798;A0A2C9CAL3
KSMBR1_0225;hypothetical protein;KSMBR1_0225;;A0A2C9CAL4
KSMBR1_0229;hypothetical protein;KSMBR1_0229;kuste4481;A0A2C9CAL6
KSMBR1_0224;hypothetical protein;KSMBR1_0224;;A0A2C9CAL7
KSMBR1_0223;hypothetical protein;KSMBR1_0223;;A0A2C9CAL8
KSMBR1_0288;hypothetical protein;KSMBR1_0288;;A0A2C9CAL9
KSMBR1_0092;hypothetical protein;KSMBR1_0092;kuste4369;A0A2C9CAM1
KSMBR1_0198;hypothetical protein;KSMBR1_0198;;A0A2C9CAM2
istA;similar to transposase istA;KSMBR1_0235;;A0A2C9CAM4
KSMBR1_0239;hypothetical protein;KSMBR1_0239;kuste4466;A0A2C9CAM6
istB_2;similar to transposase istB;KSMBR1_0234;;A0A2C9CAM7
istB_1;similar to transposase istB;KSMBR1_0233;kuste4420;A0A2C9CAM8
istB_1;similar to transposase istB;KSMBR1_0233;kuste4475;A0A2C9CAM8
KSMBR1_0415;hypothetical protein;KSMBR1_0415;kuste4178;A0A2C9CAM9
KSMBR1_0102;hypothetical protein*;KSMBR1_0102;kuste3813;A0A2C9CAN0
KSMBR1_0308;hypothetical protein;KSMBR1_0308;;A0A2C9CAN2
KSMBR1_0208;hypothetical protein;KSMBR1_0208;kuste2863;A0A2C9CAN3
KSMBR1_0208;hypothetical protein;KSMBR1_0208;kuste2895;A0A2C9CAN3
KSMBR1_0208;hypothetical protein;KSMBR1_0208;kuste3620;A0A2C9CAN3
KSMBR1_0208;hypothetical protein;KSMBR1_0208;kuste3701;A0A2C9CAN3
KSMBR1_0208;hypothetical protein;KSMBR1_0208;kuste4642;A0A2C9CAN3
gacS;similar to hybrid sensor;KSMBR1_0138;kuste3779;A0A2C9CAN4
KSMBR1_0112;hypothetical protein;KSMBR1_0112;kuste3805;A0A2C9CAN7
KSMBR1_0318;hypothetical protein;KSMBR1_0318;kuste4299;A0A2C9CAN8
KSMBR1_0243;hypothetical protein;KSMBR1_0243;kuste4462;A0A2C9CAN9
KSMBR1_0250;hypothetical protein;KSMBR1_0250;kuste4368;A0A2C9CAP0
KSMBR1_0328;hypothetical cytochrome protein;KSMBR1_0328;;A0A2C9CAP4
kdsA;strongly similar to 3-deoxy-D-manno-octuloso0te 8-phosphate synthase;KSMBR1_0245;kuste4373;A0A2C9CAP5
KSMBR1_0435;hypothetical protein;KSMBR1_0435;;A0A2C9CAP6
ptsN_2;similar to nitrogen regulatory bacterial protein IIA;KSMBR1_0148;;A0A2C9CAP7
KSMBR1_0260;hypothetical protein;KSMBR1_0260;kuste4356;A0A2C9CAP9
atpA;strongly similar to ATP synthase subunit alpha;KSMBR1_0123;kuste3793;A0A2C9CAQ2
KSMBR1_0218;putative orf;KSMBR1_0218;;A0A2C9CAQ3
lpxB;similar to lipid-A-disaccharide synthase;KSMBR1_0338;kuste4276;A0A2C9CAQ4
KSMBR1_0445;hypothetical protein;KSMBR1_0445;kuste4145;A0A2C9CAQ5
KSMBR1_0158;hypothetical protein;KSMBR1_0158;kuste3757;A0A2C9CAQ7
KSMBR1_0276;hypothetical protein;KSMBR1_0276;kuste4336;A0A2C9CAQ8
pckA;similar to phosphoenolpyruvate carboxyki0se;KSMBR1_0270;kuste4342;A0A2C9CAQ9
KSMBR1_0228;hypothetical protein;KSMBR1_0228;kuste4482;A0A2C9CAR2
KSMBR1_0265;hypothetical protein;KSMBR1_0265;;A0A2C9CAR6
nlpD;Murein hydrolase activator NlpD precursor;KSMBR1_0168;kuste3747;A0A2C9CAR7
KSMBR1_0286;hypothetical protein;KSMBR1_0286;;A0A2C9CAR8
pyrB;strongly similar to aspartate transcarbamoylase catalytic chain;KSMBR1_0280;kuste4331;A0A2C9CAR9
KSMBR1_0465;hypothetical protein;KSMBR1_0465;;A0A2C9CAS5
dksA;similar to D0K suppressor protein;KSMBR1_0275;kuste4337;A0A2C9CAS6
KSMBR1_0178;hypothetical protein;KSMBR1_0178;kuste3733;A0A2C9CAS7
KSMBR1_0290;hypothetical protein;KSMBR1_0290;;A0A2C9CAS9
KSMBR1_0153;hypothetical protein;KSMBR1_0153;kuste3763;A0A2C9CAT0
KSMBR1_0475;hypothetical protein;KSMBR1_0475;kuste4103;A0A2C9CAT2
KSMBR1_0284;hypothetical protein;KSMBR1_0284;;A0A2C9CAT3
KSMBR1_0368;hypothetical protein;KSMBR1_0368;kuste4242;A0A2C9CAT4
KSMBR1_0249;hypothetical protein;KSMBR1_0249;;A0A2C9CAT5
KSMBR1_0285;hypothetical protein;KSMBR1_0285;;A0A2C9CAT7
KSMBR1_0485;CRISPR associated protein Cas6;KSMBR1_0485;;A0A2C9CAU1
KSMBR1_0294;hypothetical protein;KSMBR1_0294;;A0A2C9CAU4
xerD_1;similar to site-specific tyrosine recombi0se;KSMBR1_0295;;A0A2C9CAU6
KSMBR1_0310;hypothetical protein;KSMBR1_0310;;A0A2C9CAU9
KSMBR1_0388;hypothetical protein;KSMBR1_0388;kuste4216;A0A2C9CAV0
CPG2;similar to carboxypeptidase G2;KSMBR1_0495;kuste4086;A0A2C9CAV1
KSMBR1_0173;hypothetical protein;KSMBR1_0173;kuste3741;A0A2C9CAV3
tcmO;similar to tetracenomycin polyketide synthesis 8-O-methyltransferase;KSMBR1_0398;kuste4198;A0A2C9CAV7
KSMBR1_0505;hypothetical protein;KSMBR1_0505;kuste4078;A0A2C9CAV9
KSMBR1_0314;hypothetical protein;KSMBR1_0314;kuste4309;A0A2C9CAW2
KSMBR1_0221;hypothetical protein;KSMBR1_0221;kuste4500;A0A2C9CAW5
KSMBR1_0515;hypothetical protein;KSMBR1_0515;;A0A2C9CAW8
KSMBR1_0196;VTC domain protein;KSMBR1_0196;kuste3721;A0A2C9CAW9
KSMBR1_0315;hypothetical protein;KSMBR1_0315;;A0A2C9CAX0
KSMBR1_0289;Helix-turn-helix domain protein;KSMBR1_0289;;A0A2C9CAX1
KSMBR1_0206;hypothetical protein;KSMBR1_0206;kuste3704;A0A2C9CAX6
tuaH_1;Putative teichuronic acid biosynthesis glycosyltransferase TuaH;KSMBR1_0525;;A0A2C9CAX7
KSMBR1_0324;hypothetical protein;KSMBR1_0324;kuste4293;A0A2C9CAX8
KSMBR1_0231;very similar to histidine ki0se;KSMBR1_0231;;A0A2C9CAX9
xerD_2;similar to site-specific recombi0se;KSMBR1_0430;kuste4160;A0A2C9CAY4
czcC_2;similar to heavy metal efflux pump protein CzcC;KSMBR1_0334;kuste4280;A0A2C9CAY7
KSMBR1_0535;hypothetical protein;KSMBR1_0535;;A0A2C9CAY9
KSMBR1_0309;hypothetical protein;KSMBR1_0309;kuste4313;A0A2C9CAZ0
KSMBR1_0241;hypothetical protein;KSMBR1_0241;kuste4464;A0A2C9CAZ1
KSMBR1_0440;hypothetical protein;KSMBR1_0440;kuste4151;A0A2C9CAZ3
KSMBR1_0226;hypothetical protein;KSMBR1_0226;;A0A2C9CAZ4
motB_3;similar to H+-driven flagellar motor component MotB;KSMBR1_0366;kuste4244;A0A2C9CAZ8
KSMBR1_0545;hypothetical protein;KSMBR1_0545;;A0A2C9CB00
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kustc0288;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kustd1911;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kuste2750;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kuste3037;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kuste3354;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kuste3845;A0A2C9CB01
KSMBR1_0252;hypothetical protein;KSMBR1_0252;kuste4366;A0A2C9CB01
rnhA_2;similar to ribonuclease HI;KSMBR1_0345;kuste4265;A0A2C9CB02
KSMBR1_0236;hypothetical protein;KSMBR1_0236;kustc1197;A0A2C9CB04
KSMBR1_0236;hypothetical protein;KSMBR1_0236;kustd1783;A0A2C9CB04
KSMBR1_0236;hypothetical protein;KSMBR1_0236;kuste4470;A0A2C9CB04
wza;similar to capsular polysaccharide biosynthesis protein Wza;KSMBR1_0555;kuste2551;A0A2C9CB09
KSMBR1_0262;hypothetical protein;KSMBR1_0262;kuste4353;A0A2C9CB11
KSMBR1_0460;hypothetical protein;KSMBR1_0460;kuste4123;A0A2C9CB12
nifJ;strongly similar to pyruvate:ferredoxin oxidoreductase;KSMBR1_0247;kuste4371;A0A2C9CB13
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0379;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0463;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0477;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0524;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0531;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc0970;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustc1261;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustd1282;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustd1949;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kustd2131;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste2382;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste2554;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste3280;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste3565;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste3745;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste4031;A0A2C9CB15
KSMBR1_0386;hypothetical protein;KSMBR1_0386;kuste4219;A0A2C9CB15
motR_2;strong similarity to bacterial motility regulatory protein MotR;KSMBR1_0565;;A0A2C9CB19
motB_2;similar to H+-driven flagellar motor component MotB;KSMBR1_0365;kuste4244;A0A2C9CB20
chsA;similar to 0ringenin-chalcone synthase;KSMBR1_0374;kuste4235;A0A2C9CB23
lolD_1;strong similarity to lipoprotein releasing system ATP-binding protein LolD;KSMBR1_0272;kuste4340;A0A2C9CB28
fliR;similar to flagellar biosynthetic protein FliR;KSMBR1_0575;kuste2535;A0A2C9CB29
KSMBR1_0375;hypothetical protein;KSMBR1_0375;kuste4234;A0A2C9CB30
KSMBR1_0390;hypothetical protein;KSMBR1_0390;kuste4210;A0A2C9CB31
KSMBR1_0384;hypothetical protein;KSMBR1_0384;kuste4221;A0A2C9CB32
miaB_1;similar to 2-methylthioadenine synthetase;KSMBR1_0349;kuste4260;A0A2C9CB37
bioD;similar to dethiobiotin synthetase;KSMBR1_0394;kuste4203;A0A2C9CB41
KdkA_1;similar to KDO ki0se (2-keto-3-deoxy-D-manno-octulosonic acid);KSMBR1_0385;kuste4220;A0A2C9CB42
KSMBR1_0282;hypothetical protein;KSMBR1_0282;;A0A2C9CB43
rncS;similar to ribonuclease III;KSMBR1_0359;kuste4250;A0A2C9CB45
nlaB;lysophosphatidic acid acyltransferase;KSMBR1_0400;kuste4196;A0A2C9CB46
KSMBR1_0395;hypothetical protein;KSMBR1_0395;kuste4202;A0A2C9CB47
nuoE_1;similar to nuoE subunit of the 0DH:ubiquinone oxidoreductase;KSMBR1_0595;kustd1552;A0A2C9CB48
nuoE_1;similar to nuoE subunit of the 0DH:ubiquinone oxidoreductase;KSMBR1_0595;kuste2509;A0A2C9CB48
truC_1;similar to pseudouridine synthase C;KSMBR1_0277;kuste4335;A0A2C9CB49
pyrK_1;similar to dihydroorotate oxidase (dihydroorotate dehydroge0se B) electron-transfer subunit;KSMBR1_0405;kuste4190;A0A2C9CB50
KSMBR1_0287;hypothetical protein;KSMBR1_0287;;A0A2C9CB52
troA;similar to periplasmic zinc binding protein;KSMBR1_0500;kuste4082;A0A2C9CB53
Hsp70;similar to GrpE protein;KSMBR1_0605;kuste2498;A0A2C9CB54
KSMBR1_0369;hypothetical protein;KSMBR1_0369;kuste4241;A0A2C9CB56
dam_1;D0 adenine methylase;KSMBR1_0292;;A0A2C9CB60
ppd;strongly similar to phosphonopyruvate decarboxylase;KSMBR1_0297;kuste4328;A0A2C9CB61
KSMBR1_0510;hypothetical protein;KSMBR1_0510;kuste4074;A0A2C9CB63
norM;similar to 0+-driven multidrug efflux protein NorM;KSMBR1_0417;kuste4175;A0A2C9CB69
KSMBR1_0438;hypothetical protein;KSMBR1_0438;;A0A2C9CB71
KSMBR1_0520;putative Alkaline phosphatase;KSMBR1_0520;;A0A2C9CB72
recD;similar to exodeoxyribonuclease V alpha subunit;KSMBR1_0389;kuste4212;A0A2C9CB74
KSMBR1_0436;hypothetical protein;KSMBR1_0436;;A0A2C9CB75
wzm;similar to ABC-transporter involved in LPS biosynthesis Wzm;KSMBR1_0530;;A0A2C9CB83
KSMBR1_0399;similar to chromosomal condensation regulatory protein;KSMBR1_0399;kuste4197;A0A2C9CB84
KSMBR1_0442;hypothetical protein;KSMBR1_0442;kuste4149;A0A2C9CB86
KSMBR1_0635;hypothetical protein;KSMBR1_0635;;A0A2C9CB89
KSMBR1_0437;D0/R0 helicase;KSMBR1_0437;;A0A2C9CB91
rfe_1;similar to N-acetylglucosaminyltransferases (O-Glc0c transferase);KSMBR1_0411;kuste4184;A0A2C9CB93
KSMBR1_0456;hypothetical protein;KSMBR1_0456;kuste4130;A0A2C9CB94
KSMBR1_0468;hypothetical protein;KSMBR1_0468;kuste4112;A0A2C9CB97
KSMBR1_0645;hypothetical protein;KSMBR1_0645;kuste3502;A0A2C9CB98
cheY_3;similar to two-component response regulator CheY;KSMBR1_0327;kuste4290;A0A2C9CB99
rfaL_2;similar to lipid A core O-antigen ligase related enzyme;KSMBR1_0550;;A0A2C9CBA0
KSMBR1_0466;hypothetical protein;KSMBR1_0466;kuste4114;A0A2C9CBA2
gyrA_1;similar to D0 gyrase subunit A;KSMBR1_0421;kuste4170;A0A2C9CBA3
KSMBR1_0332;hypothetical protein;KSMBR1_0332;kuste4282;A0A2C9CBA5
fliA_1;strongly similar to R0 polymerase sigma factor for flagellar operon;KSMBR1_0560;kuste2541;A0A2C9CBA7
KSMBR1_0472;putative transposase;KSMBR1_0472;kusta0094;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kustc0284;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kustc0642;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kustd1828;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste2629;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste2747;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste3444;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste3521;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste3594;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste3656;A0A2C9CBA8
KSMBR1_0472;putative transposase;KSMBR1_0472;kuste4644;A0A2C9CBA8
KSMBR1_0337;hypothetical protein;KSMBR1_0337;;A0A2C9CBB1
KSMBR1_0431;hypothetical protein;KSMBR1_0431;;A0A2C9CBB2
KSMBR1_0476;hypothetical protein;KSMBR1_0476;kuste4102;A0A2C9CBB4
KSMBR1_0478;hypothetical protein;KSMBR1_0478;kuste4100;A0A2C9CBB5
KSMBR1_0441;hypothetical protein;KSMBR1_0441;kuste4150;A0A2C9CBB8
flhA_5;strong similarity to flagellar biosynthesis protein FlhA;KSMBR1_0570;;A0A2C9CBC3
nirC;hypothetical mono heme cytochrome nirC;KSMBR1_0451;kuste4137;A0A2C9CBC5
fchA;similar to methenyltetrahydrofolate cyclohydrolase;KSMBR1_0362;kuste4247;A0A2C9CBC8
KSMBR1_0502;hypothetical protein;KSMBR1_0502;;A0A2C9CBD3
KSMBR1_0461;Sarcosine/dimethylglycine N-methyltransferase;KSMBR1_0461;kuste4122;A0A2C9CBD5
znuC;similar to bacterial ABC transporter cassette;KSMBR1_0498;kuste4084;A0A2C9CBD6
KSMBR1_0590;hypothetical protein;KSMBR1_0590;kuste2514;A0A2C9CBD9
KSMBR1_0508;hypothetical protein;KSMBR1_0508;;A0A2C9CBE3
KSMBR1_0496;hypothetical protein;KSMBR1_0496;;A0A2C9CBE4
KSMBR1_0512;Hypothetical Protein;KSMBR1_0512;kuste4071;A0A2C9CBE5
KSMBR1_0518;hypothetical protein;KSMBR1_0518;;A0A2C9CBE7
glpQ_1;similar to glycerophosphodiester phosphodiesterase;KSMBR1_0687;kuste3452;A0A2C9CBF1
KSMBR1_0506;hypothetical protein;KSMBR1_0506;kuste4077;A0A2C9CBF2
KSMBR1_0481;hypothetical protein;KSMBR1_0481;kuste4097;A0A2C9CBF3
KSMBR1_0522;hypothetical protein;KSMBR1_0522;;A0A2C9CBF5
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kustc0288;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kustd1911;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kuste2750;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kuste3037;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kuste3354;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kuste3845;A0A2C9CBF6
KSMBR1_0517;hypothetical protein;KSMBR1_0517;kuste4366;A0A2C9CBF6
KSMBR1_0387;hypothetical protein;KSMBR1_0387;kuste4218;A0A2C9CBF8
KSMBR1_0532;Methyltransferase domain protein;KSMBR1_0532;;A0A2C9CBF9
KSMBR1_0528;Phosphotransferase enzyme family protein;KSMBR1_0528;;A0A2C9CBG3
KSMBR1_0610;hypothetical protein;KSMBR1_0610;kuste3566;A0A2C9CBG4
KSMBR1_0527;similar to glycosyltransferase family 2;KSMBR1_0527;;A0A2C9CBG5
KSMBR1_0526;hypothetical protein;KSMBR1_0526;;A0A2C9CBG9
bchE_1;similar to Mg-protoporphyrin monomethylester cyclase;KSMBR1_0397;kuste4199;A0A2C9CBH0
KSMBR1_0537;similar to UDP-glucose 6-dehydroge0se;KSMBR1_0537;;A0A2C9CBH1
KSMBR1_0542;Sulfotransferase domain protein;KSMBR1_0542;;A0A2C9CBH2
KSMBR1_0501;hypothetical protein;KSMBR1_0501;kuste4081;A0A2C9CBH6
KSMBR1_0538;similar to dTDP-glucose 4,6-dehydratase;KSMBR1_0538;;A0A2C9CBH7
ilvE_2;similar to branched-chain amino-acid aminotransferase;KSMBR1_0536;;A0A2C9CBH8
flgK;similar to flagellar hook-associated protein FlgK;KSMBR1_0630;kuste3542;A0A2C9CBH9
KSMBR1_0547;Methyltransferase domain protein;KSMBR1_0547;;A0A2C9CBI1
KSMBR1_0552;hypothetical protein;KSMBR1_0552;;A0A2C9CBI3
KSMBR1_0511;Hypothetical Protein;KSMBR1_0511;kuste4072;A0A2C9CBI6
KSMBR1_0548;hypothetical protein;KSMBR1_0548;;A0A2C9CBI7
KSMBR1_0557;hypothetical protein;KSMBR1_0557;;A0A2C9CBI9
KSMBR1_0562;hypothetical protein;KSMBR1_0562;;A0A2C9CBJ0
KSMBR1_0521;hypothetical protein;KSMBR1_0521;;A0A2C9CBJ3
nirJ_2;similar to heme d1 biosynthesis protein NirJ;KSMBR1_0546;;A0A2C9CBJ7
flhA_2;strong similarity to flagellar biosynthesis protein FlhA;KSMBR1_0567;;A0A2C9CBJ8
flhB_1;similar to flagellar biosynthetic protein FlhB;KSMBR1_0572;kuste2536;A0A2C9CBJ9
ubiB;similar to ubiquinone biosynthesis protein UbiB;KSMBR1_0429;kuste4161;A0A2C9CBK0
flhA_3;strong similarity to flagellar biosynthesis protein FlhA;KSMBR1_0568;;A0A2C9CBK1
KSMBR1_0434;hypothetical protein;KSMBR1_0434;;A0A2C9CBK5
KSMBR1_0556;hypothetical protein;KSMBR1_0556;kuste2545;A0A2C9CBK7
KSMBR1_0439;hypothetical protein;KSMBR1_0439;;A0A2C9CBK8
era;strongly similar to GTP-binding protein Era;KSMBR1_0738;kuste3397;A0A2C9CBK9
flhA_1;strong similarity to flagellar biosynthesis protein FlhA;KSMBR1_0566;;A0A2C9CBL2
KSMBR1_0444;hypothetical protein;KSMBR1_0444;kuste4146;A0A2C9CBL3
KSMBR1_0660;hypothetical protein;KSMBR1_0660;kuste3485;A0A2C9CBL5
rfbA_1;strongly similar to glucose-1-phosphate thymidylyltransferase;KSMBR1_0531;;A0A2C9CBL6
KSMBR1_0748;hypothetical protein;KSMBR1_0748;kuste3384;A0A2C9CBL7
nirJ_1;similar to nirJ/moaA/ppqE family of cofactor synthesis proteins;KSMBR1_0449;kuste4139;A0A2C9CBL8
FliE;similar to lateral flagellar FliE-like hook basal body protein;KSMBR1_0588;kuste2517;A0A2C9CBL9
fliQ;similar to flagellar biosynthetic protein FliQ;KSMBR1_0576;;A0A2C9CBM2
KSMBR1_0598;hypothetical protein;KSMBR1_0598;kuste2505;A0A2C9CBM5
vacJ;similar to VacJ lipoprotein;KSMBR1_0758;kuste3374;A0A2C9CBM7
Hsp2;similar to second small heat shock protein;KSMBR1_0602;kuste2500;A0A2C9CBM8
KSMBR1_0541;hypothetical protein;KSMBR1_0541;;A0A2C9CBM9
KSMBR1_0464;hypothetical protein;KSMBR1_0464;kuste4115;A0A2C9CBN1
KSMBR1_0607;hypothetical protein;KSMBR1_0607;;A0A2C9CBN5
KSMBR1_0612;hypothetical histidine ki0se protein;KSMBR1_0612;kuste3563;A0A2C9CBN6
cbiB;similar to cobalamin biosynthesis protein cbiB;KSMBR1_0608;kuste3568;A0A2C9CBN7
KSMBR1_0551;hypothetical protein;KSMBR1_0551;;A0A2C9CBN9
nuoF_1;strongly similar to proton-translocating 0DH dehydroge0se I, 51 kDa subunit (NuoF);KSMBR1_0596;kustd1551;A0A2C9CBP2
nuoF_1;strongly similar to proton-translocating 0DH dehydroge0se I, 51 kDa subunit (NuoF);KSMBR1_0596;kuste2507;A0A2C9CBP2
KSMBR1_0778;hypothetical protein;KSMBR1_0778;;A0A2C9CBP6
KSMBR1_0617;ABC-type uncharacterized transport system;KSMBR1_0617;kuste3558;A0A2C9CBP7
fliA_2;strongly similar to R0 polymerase sigma factor for flagellar operon;KSMBR1_0561;;A0A2C9CBP8
KSMBR1_0484;hypothetical protein;KSMBR1_0484;;A0A2C9CBQ1
KSMBR1_0489;hypothetical protein;KSMBR1_0489;;A0A2C9CBQ2
hsp70;strongly similar to chaperone protein D0K (heat shock protein 70);KSMBR1_0606;kuste2497;A0A2C9CBQ3
KSMBR1_0628;hypothetical protein;KSMBR1_0628;kuste3544;A0A2C9CBQ4
KSMBR1_0627;Carbon storage regulator homolog;KSMBR1_0627;kuste3547;A0A2C9CBQ6
KSMBR1_0703;hypothetical protein;KSMBR1_0703;kuste3440;A0A2C9CBQ7
flhA_6;strong similarity to flagellar biosynthesis protein FlhA;KSMBR1_0571;kuste2537;A0A2C9CBQ8
KSMBR1_0632;flagellar rod assembly protein/muramidase FlgJ;KSMBR1_0632;;A0A2C9CBR0
KSMBR1_0494;hypothetical protein;KSMBR1_0494;kuste4090;A0A2C9CBR1
KSMBR1_0499;Hypothetical Protein;KSMBR1_0499;kuste4083;A0A2C9CBR2
KSMBR1_0713;hypothetical protein;KSMBR1_0713;;A0A2C9CBR5
KSMBR1_0616;hypothetical protein;KSMBR1_0616;kuste3559;A0A2C9CBR6
KSMBR1_0581;flagellar basal body-associated protein FliL;KSMBR1_0581;kuste2526;A0A2C9CBR7
KSMBR1_0509;hypothetical protein;KSMBR1_0509;kuste4075;A0A2C9CBS1
sac1;Similar to Putative Sulfur Deprivation Response Regulator;KSMBR1_0504;kuste4079;A0A2C9CBS2
KSMBR1_0723;hypothetical protein;KSMBR1_0723;kuste3415;A0A2C9CBS3
rfe_2;similar to N-acetylglucosaminyltransferases (O-Glc0c transferase);KSMBR1_0626;kuste3548;A0A2C9CBS6
asd;strongly similar to aspartate-semialdehyde dehydroge0se Asd;KSMBR1_0648;kuste3498;A0A2C9CBS9
KSMBR1_0519;hypothetical protein;KSMBR1_0519;;A0A2C9CBT1
KSMBR1_0733;hypothetical protein;KSMBR1_0733;kuste3403;A0A2C9CBT4
ribA;similar to GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase;KSMBR1_0657;kuste3488;A0A2C9CBT5
KSMBR1_0524;hypothetical protein;KSMBR1_0524;;A0A2C9CBT7
